ID,gene_name
ENSG00000243071.1,RPL21P98
ENSG00000241045.1,RPL7P43
ENSG00000258090.1,ENSG00000258090
ENSG00000186908.15,ZDHHC17
ENSG00000175183.10,CSRP2
ENSG00000257910.1,ENSG00000257910
ENSG00000299479.1,ENSG00000299479
ENSG00000257199.2,ENSG00000257199
ENSG00000294230.1,ENSG00000294230
ENSG00000165891.16,E2F7
ENSG00000286476.1,ENSG00000286476
ENSG00000257677.3,LINC02464
ENSG00000067798.16,NAV3
ENSG00000306195.1,ENSG00000306195
ENSG00000257835.3,ENSG00000257835
ENSG00000289040.1,ENSG00000289040
ENSG00000258066.2,ENSG00000258066
ENSG00000258225.1,ENSG00000258225
ENSG00000257220.1,PRXL2AP1
ENSG00000258084.7,ENSG00000258084
ENSG00000258220.2,LINC02424
ENSG00000257165.6,ENSG00000257165
ENSG00000257948.3,ENSG00000257948
ENSG00000304086.1,ENSG00000304086
ENSG00000257564.1,ENSG00000257564
ENSG00000257191.2,ENSG00000257191
ENSG00000067715.15,SYT1
ENSG00000257894.3,ENSG00000257894
ENSG00000221788.1,MIR1252
ENSG00000257604.1,ENSG00000257604
ENSG00000257474.6,ENSG00000257474
ENSG00000257956.1,NOP56P3
ENSG00000177425.11,PAWR
ENSG00000258048.1,PPP1R12A-AS2
ENSG00000309300.1,ENSG00000309300
ENSG00000058272.19,PPP1R12A
ENSG00000277130.1,ENSG00000277130
ENSG00000258044.1,ENSG00000258044
ENSG00000201942.1,RNA5SP363
ENSG00000257557.3,PPP1R12A-AS1
ENSG00000296029.1,ENSG00000296029
ENSG00000271496.1,SNRPGP20
ENSG00000239473.1,RPL7P38
ENSG00000296803.1,ENSG00000296803
ENSG00000296821.1,ENSG00000296821
ENSG00000238842.1,RNU7-106P
ENSG00000165899.12,OTOGL
ENSG00000230291.5,ENSG00000230291
ENSG00000297581.1,ENSG00000297581
ENSG00000222880.1,RN7SKP261
ENSG00000139304.16,PTPRQ
ENSG00000257786.1,AKIRIN1P1
ENSG00000304204.1,ENSG00000304204
ENSG00000257429.1,ENSG00000257429
ENSG00000111046.4,MYF6
ENSG00000111049.4,MYF5
ENSG00000257741.7,LINC01490
ENSG00000300781.1,ENSG00000300781
ENSG00000111052.8,LIN7A
ENSG00000207763.1,MIR617
ENSG00000258215.1,ENSG00000258215
ENSG00000208022.1,MIR618
ENSG00000111058.8,ACSS3
ENSG00000258026.3,ENSG00000258026
ENSG00000265227.1,MIR4699
ENSG00000139220.17,PPFIA2
ENSG00000257467.6,PPFIA2-AS1
ENSG00000258162.4,ENSG00000258162
ENSG00000258375.2,ENSG00000258375
ENSG00000305644.1,ENSG00000305644
ENSG00000305629.1,ENSG00000305629
ENSG00000257609.1,ENSG00000257609
ENSG00000257747.2,LINC02426
ENSG00000258193.1,ENSG00000258193
ENSG00000295380.1,ENSG00000295380
ENSG00000133773.12,CCDC59
ENSG00000127720.8,METTL25
ENSG00000257875.1,ENSG00000257875
ENSG00000257837.2,ENSG00000257837
ENSG00000257431.1,ENSG00000257431
ENSG00000286043.2,ENSG00000286043
ENSG00000179104.9,TMTC2
ENSG00000252220.1,RNU6-977P
ENSG00000213270.5,RPL6P25
ENSG00000258338.1,ENSG00000258338
ENSG00000288941.2,ENSG00000288941
ENSG00000302915.1,ENSG00000302915
ENSG00000257124.2,ENSG00000257124
ENSG00000289309.2,ENSG00000289309
ENSG00000297445.1,ENSG00000297445
ENSG00000257729.3,ENSG00000257729
ENSG00000221148.1,ENSG00000221148
ENSG00000306771.1,ENSG00000306771
ENSG00000258358.2,ENSG00000258358
ENSG00000303785.1,ENSG00000303785
ENSG00000257296.1,ENSG00000257296
ENSG00000072041.18,SLC6A15
ENSG00000289218.2,ENSG00000289218
ENSG00000305046.1,ENSG00000305046
ENSG00000258073.1,ENSG00000258073
ENSG00000301604.1,ENSG00000301604
ENSG00000231738.11,TSPAN19
ENSG00000133640.20,LRRIQ1
ENSG00000304308.1,ENSG00000304308
ENSG00000180318.4,ALX1
ENSG00000258815.2,LINC02820
ENSG00000257855.1,ENSG00000257855
ENSG00000304027.1,ENSG00000304027
ENSG00000258206.1,ENSG00000258206
ENSG00000198774.5,RASSF9
ENSG00000133636.11,NTS
ENSG00000300345.1,ENSG00000300345
ENSG00000182050.14,MGAT4C
ENSG00000258178.1,ENSG00000258178
ENSG00000257897.1,ENSG00000257897
ENSG00000258185.2,ENSG00000258185
ENSG00000289369.1,ENSG00000289369
ENSG00000280049.1,ENSG00000280049
ENSG00000242850.3,RPL23AP68
ENSG00000310138.1,ENSG00000310138
ENSG00000308926.1,ENSG00000308926
ENSG00000293096.2,ENSG00000293096
ENSG00000258205.1,ENSG00000258205
ENSG00000257648.1,CYCSP30
ENSG00000258173.1,ENSG00000258173
ENSG00000257912.2,LINC02258
ENSG00000258128.3,MKRN9P
ENSG00000257940.2,ENSG00000257940
ENSG00000258179.1,ENSG00000258179
ENSG00000240721.2,RPS4XP15
ENSG00000165805.10,C12orf50
ENSG00000133641.18,RLIG1
ENSG00000299528.1,ENSG00000299528
ENSG00000198707.17,CEP290
ENSG00000252747.1,RNA5SP364
ENSG00000299515.1,ENSG00000299515
ENSG00000257752.1,ENSG00000257752
ENSG00000139324.12,TMTC3
ENSG00000305722.1,ENSG00000305722
ENSG00000289384.3,ENSG00000289384
ENSG00000296741.1,ENSG00000296741
ENSG00000199245.1,Y_RNA
ENSG00000049130.16,KITLG
ENSG00000281333.3,ENSG00000281333
ENSG00000252850.1,RNU1-117P
ENSG00000289174.2,ENSG00000289174
ENSG00000310064.1,ENSG00000310064
ENSG00000246363.5,LINC02458
ENSG00000257629.1,ENSG00000257629
ENSG00000310025.1,ENSG00000310025
ENSG00000310083.1,ENSG00000310083
ENSG00000310046.1,ENSG00000310046
ENSG00000238302.1,RNU7-120P
ENSG00000299735.1,ENSG00000299735
ENSG00000257820.1,MRPS6P4
ENSG00000139318.8,DUSP6
ENSG00000274021.1,ENSG00000274021
ENSG00000308072.1,ENSG00000308072
ENSG00000286608.3,ENSG00000286608
ENSG00000271327.1,ENSG00000271327
ENSG00000139323.14,POC1B
ENSG00000226982.4,CENPCP1
ENSG00000259075.6,POC1B-GALNT4
ENSG00000257594.4,GALNT4
ENSG00000270344.5,POC1B-AS1
ENSG00000279939.1,ENSG00000279939
ENSG00000070961.17,ATP2B1
ENSG00000271614.2,ATP2B1-AS1
ENSG00000252207.1,RNA5SP365
ENSG00000296746.1,ENSG00000296746
ENSG00000257480.1,MRPL2P1
ENSG00000252823.1,RNU6-148P
ENSG00000306840.1,ENSG00000306840
ENSG00000306817.1,ENSG00000306817
ENSG00000306778.1,ENSG00000306778
ENSG00000258290.1,BRWD1P2
ENSG00000306754.1,ENSG00000306754
ENSG00000306794.1,ENSG00000306794
ENSG00000294351.1,ENSG00000294351
ENSG00000294335.1,ENSG00000294335
ENSG00000258183.6,LINC02392
ENSG00000303768.1,ENSG00000303768
ENSG00000286021.4,LINC02822
ENSG00000257995.1,ENSG00000257995
ENSG00000288102.2,ENSG00000288102
ENSG00000257787.3,ENSG00000257787
ENSG00000294409.1,ENSG00000294409
ENSG00000197651.4,CCER1
ENSG00000196243.5,LINC00615
ENSG00000083782.8,EPYC
ENSG00000139330.6,KERA
ENSG00000139329.5,LUM
ENSG00000011465.18,DCN
ENSG00000293802.1,ENSG00000293802
ENSG00000258148.2,ENSG00000258148
ENSG00000297389.1,ENSG00000297389
ENSG00000289605.2,ENSG00000289605
ENSG00000258100.4,LINC02823
ENSG00000294350.1,ENSG00000294350
ENSG00000286049.1,ENSG00000286049
ENSG00000308514.1,ENSG00000308514
ENSG00000274647.1,ENSG00000274647
ENSG00000277738.2,ENSG00000277738
ENSG00000258125.1,ENSG00000258125
ENSG00000258224.1,ENSG00000258224
ENSG00000257893.4,LINC02404
ENSG00000304322.1,ENSG00000304322
ENSG00000257863.1,ENSG00000257863
ENSG00000305639.1,ENSG00000305639
ENSG00000257242.10,LINC01619
ENSG00000286907.1,ENSG00000286907
ENSG00000287714.1,ENSG00000287714
ENSG00000301057.1,ENSG00000301057
ENSG00000301037.1,ENSG00000301037
ENSG00000133639.6,BTG1
ENSG00000245904.7,BTG1-DT
ENSG00000310205.1,ENSG00000310205
ENSG00000239201.1,RPL21P106
ENSG00000199895.1,Y_RNA
ENSG00000277851.3,LINC02391
ENSG00000310224.1,ENSG00000310224
ENSG00000310158.1,ENSG00000310158
ENSG00000305173.1,ENSG00000305173
ENSG00000205057.7,CLLU1-AS1
ENSG00000257127.6,CLLU1
ENSG00000266923.1,ENSG00000266923
ENSG00000298856.1,ENSG00000298856
ENSG00000205056.9,LINC02397
ENSG00000310529.1,ENSG00000310529
ENSG00000298811.1,ENSG00000298811
ENSG00000258262.1,MTCH2P2
ENSG00000298884.1,ENSG00000298884
ENSG00000298833.1,ENSG00000298833
ENSG00000308842.1,ENSG00000308842
ENSG00000308858.1,ENSG00000308858
ENSG00000187510.11,PLEKHG7
ENSG00000102189.17,EEA1
ENSG00000258012.1,ENSG00000258012
ENSG00000257195.1,HNRNPA1P50
ENSG00000300165.1,ENSG00000300165
ENSG00000301399.1,ENSG00000301399
ENSG00000257345.3,LINC02413
ENSG00000202534.1,RNU6-1329P
ENSG00000257252.8,ENSG00000257252
ENSG00000207365.1,Y_RNA
ENSG00000270506.1,DPPA3P5
ENSG00000256393.1,RPL41P5
ENSG00000257746.3,ENSG00000257746
ENSG00000257210.1,NACAP8
ENSG00000258171.3,LINC02412
ENSG00000201502.1,ENSG00000201502
ENSG00000293091.2,ENSG00000293091
ENSG00000257512.2,ENSG00000257512
ENSG00000298398.1,ENSG00000298398
ENSG00000173598.14,NUDT4
ENSG00000177889.10,UBE2N
ENSG00000298387.1,ENSG00000298387
ENSG00000200011.1,Y_RNA
ENSG00000298371.1,ENSG00000298371
ENSG00000198015.14,MRPL42
ENSG00000246985.9,SOCS2-AS1
ENSG00000243015.2,RN7SL737P
ENSG00000258271.1,ENSG00000258271
ENSG00000120833.14,SOCS2
ENSG00000300370.1,ENSG00000300370
ENSG00000186076.5,ENSG00000186076
ENSG00000169372.13,CRADD
ENSG00000258274.2,CRADD-AS1
ENSG00000302446.1,ENSG00000302446
ENSG00000264978.2,RN7SL630P
ENSG00000258303.1,ENSG00000258303
ENSG00000257283.2,ENSG00000257283
ENSG00000271382.1,ENSG00000271382
ENSG00000223126.1,RN7SKP263
ENSG00000302422.1,ENSG00000302422
ENSG00000302456.1,ENSG00000302456
ENSG00000257360.1,ENSG00000257360
ENSG00000136040.9,PLXNC1
ENSG00000258035.2,ENSG00000258035
ENSG00000287237.1,ENSG00000287237
ENSG00000258172.2,ENSG00000258172
ENSG00000258365.1,ENSG00000258365
ENSG00000173588.16,CEP83
ENSG00000244391.3,RN7SL330P
ENSG00000213250.5,RBMS2P1
ENSG00000278916.2,CEP83-DT
ENSG00000257400.1,LNCHR1
ENSG00000244091.1,RN7SL483P
ENSG00000258357.1,NSA2P2
ENSG00000236349.1,SUCLG2P2
ENSG00000298879.1,ENSG00000298879
ENSG00000266099.1,MIR5700
ENSG00000057704.13,TMCC3
ENSG00000283818.1,MIR7844
ENSG00000257847.1,LSM3P2
ENSG00000308340.1,ENSG00000308340
ENSG00000308321.1,ENSG00000308321
ENSG00000298041.1,ENSG00000298041
ENSG00000303924.1,ENSG00000303924
ENSG00000216306.4,KRT19P2
ENSG00000283998.1,MIR492
ENSG00000293230.1,KRT19P2
ENSG00000184752.14,NDUFA12
ENSG00000120798.17,NR2C1
ENSG00000180263.14,FGD6
ENSG00000257121.1,ENSG00000257121
ENSG00000303664.1,ENSG00000303664
ENSG00000237774.3,ENSG00000237774
ENSG00000028203.19,VEZT
ENSG00000289437.1,ENSG00000289437
ENSG00000202470.1,Y_RNA
ENSG00000257666.1,CBX3P5
ENSG00000212535.1,RNU6-808P
ENSG00000289476.1,ENSG00000289476
ENSG00000199172.3,MIR331
ENSG00000265917.1,MIR3685
ENSG00000257943.3,ENSG00000257943
ENSG00000289510.3,ENSG00000289510
ENSG00000293398.2,ENSG00000293398
ENSG00000258313.1,ENSG00000258313
ENSG00000222544.1,RNU6-735P
ENSG00000304223.1,ENSG00000304223
ENSG00000241556.1,RPL29P26
ENSG00000111142.14,METAP2
ENSG00000136014.12,USP44
ENSG00000293270.2,PGAM1P5
ENSG00000212448.1,Y_RNA
ENSG00000074527.13,NTN4
ENSG00000257150.5,PGAM1P5
ENSG00000258292.2,LINC02410
ENSG00000258343.3,SNRPF-DT
ENSG00000199506.1,RNU6-247P
ENSG00000139343.11,SNRPF
ENSG00000165972.13,CCDC38
ENSG00000285030.1,ENSG00000285030
ENSG00000302609.1,ENSG00000302609
ENSG00000139344.8,AMDHD1
ENSG00000084110.11,HAL
ENSG00000257878.4,ENSG00000257878
ENSG00000111144.10,LTA4H
ENSG00000307169.1,ENSG00000307169
ENSG00000307189.1,ENSG00000307189
ENSG00000258251.1,YPEL5P3
ENSG00000289949.2,ENSG00000289949
ENSG00000277062.1,RN7SL88P
ENSG00000300664.1,ENSG00000300664
ENSG00000283422.2,LINC02452
ENSG00000111145.8,ELK3
ENSG00000258177.1,ENSG00000258177
ENSG00000287454.2,ENSG00000287454
ENSG00000059758.8,CDK17
ENSG00000201435.1,RNU4-24P
ENSG00000257169.1,ENSG00000257169
ENSG00000258272.1,ENSG00000258272
ENSG00000307952.1,ENSG00000307952
ENSG00000252827.1,RN7SKP11
ENSG00000304462.1,ENSG00000304462
ENSG00000188596.11,CFAP54
ENSG00000258846.1,EEF1A1P33
ENSG00000139350.13,NEDD1
ENSG00000202368.1,Y_RNA
ENSG00000257470.3,ENSG00000257470
ENSG00000293845.1,ENSG00000293845
ENSG00000279190.1,ENSG00000279190
ENSG00000286434.2,ENSG00000286434
ENSG00000301349.1,ENSG00000301349
ENSG00000257920.3,LINC02409
ENSG00000255794.13,RMST
ENSG00000300902.1,ENSG00000300902
ENSG00000221479.3,MIR1251
ENSG00000273942.1,ENSG00000273942
ENSG00000274230.1,ENSG00000274230
ENSG00000275231.1,ENSG00000275231
ENSG00000273570.1,ENSG00000273570
ENSG00000275971.1,ENSG00000275971
ENSG00000274819.1,ENSG00000274819
ENSG00000251844.1,ENSG00000251844
ENSG00000278802.1,ENSG00000278802
ENSG00000276398.1,ENSG00000276398
ENSG00000279798.1,ENSG00000279798
ENSG00000207586.1,MIR135A2
ENSG00000277081.1,ENSG00000277081
ENSG00000293309.2,PAFAH1B2P2
ENSG00000257157.1,ENSG00000257157
ENSG00000206899.1,RNU6-36P
ENSG00000257501.9,PAFAH1B2P2
ENSG00000265861.1,MIR4495
ENSG00000263890.1,MIR4303
ENSG00000258312.2,ENSG00000258312
ENSG00000304687.1,ENSG00000304687
ENSG00000293780.1,ENSG00000293780
ENSG00000298735.1,ENSG00000298735
ENSG00000302820.1,ENSG00000302820
ENSG00000257580.1,ENSG00000257580
ENSG00000201296.1,RNU4-41P
ENSG00000286056.1,ENSG00000286056
ENSG00000245017.5,LINC02453
ENSG00000293147.1,SLC9A7P1
ENSG00000227825.5,SLC9A7P1
ENSG00000257167.4,TMPO-AS1
ENSG00000120802.15,TMPO
ENSG00000225185.3,PPIAP8
ENSG00000075415.15,SLC25A3
ENSG00000212443.1,SNORA53
ENSG00000310254.1,ENSG00000310254
ENSG00000166130.15,IKBIP
ENSG00000120868.15,APAF1
ENSG00000185046.21,ANKS1B
ENSG00000258204.1,ENSG00000258204
ENSG00000257458.1,ENSG00000257458
ENSG00000300151.1,ENSG00000300151
ENSG00000202324.1,RNA5SP366
ENSG00000258039.2,ENSG00000258039
ENSG00000180219.2,GARIN6
ENSG00000287675.2,ENSG00000287675
ENSG00000214203.4,RPS4XP1
ENSG00000279148.1,ENSG00000279148
ENSG00000111647.13,BLTP3B
ENSG00000280088.1,ENSG00000280088
ENSG00000257696.2,BLTP3B-DT
ENSG00000290576.2,ENSG00000290576
ENSG00000238105.8,GOLGA2P5
ENSG00000266610.2,RN7SL176P
ENSG00000309718.1,ENSG00000309718
ENSG00000257489.7,ENSG00000257489
ENSG00000221476.2,MIR1827
ENSG00000075089.10,ACTR6
ENSG00000166153.17,DEPDC4
ENSG00000206790.1,Y_RNA
ENSG00000136021.19,SCYL2
ENSG00000179520.11,SLC17A8
ENSG00000306581.1,ENSG00000306581
ENSG00000012504.15,NR1H4
ENSG00000271177.1,ENSG00000271177
ENSG00000139354.11,GAS2L3
ENSG00000257803.2,PIGAP1
ENSG00000151572.18,ANO4
ENSG00000257325.1,ENSG00000257325
ENSG00000295553.1,ENSG00000295553
ENSG00000305319.1,ENSG00000305319
ENSG00000258007.1,ENSG00000258007
ENSG00000258033.1,SNX5P2
ENSG00000256870.3,SLC5A8
ENSG00000207414.1,RNU6-768P
ENSG00000241744.1,ENSG00000241744
ENSG00000293805.1,ENSG00000293805
ENSG00000120800.5,UTP20
ENSG00000120805.14,ARL1
ENSG00000257543.1,ENSG00000257543
ENSG00000222890.1,RNU6-1068P
ENSG00000239413.1,RPS27P23
ENSG00000304394.1,ENSG00000304394
ENSG00000206929.1,Y_RNA
ENSG00000202249.1,RNU5E-5P
ENSG00000252366.1,RNA5SP367
ENSG00000166211.8,SPIC
ENSG00000300988.1,ENSG00000300988
ENSG00000301005.1,ENSG00000301005
ENSG00000302330.1,ENSG00000302330
ENSG00000196091.15,MYBPC1
ENSG00000257514.6,ENSG00000257514
ENSG00000300870.1,ENSG00000300870
ENSG00000274560.1,ENSG00000274560
ENSG00000111666.11,CHPT1
ENSG00000199933.1,RNY1P16
ENSG00000139351.15,SYCP3
ENSG00000111670.16,GNPTAB
ENSG00000222255.1,RNU6-101P
ENSG00000258230.3,ENSG00000258230
ENSG00000293094.1,ENSG00000293094
ENSG00000201168.1,RNA5SP368
ENSG00000222932.1,RNU6-172P
ENSG00000223046.1,RNA5SP369
ENSG00000252863.1,RNU6-1183P
ENSG00000258153.1,HSPE1P4
ENSG00000297173.1,ENSG00000297173
ENSG00000136048.14,DRAM1
ENSG00000257202.1,ENSG00000257202
ENSG00000241917.1,ENSG00000241917
ENSG00000258308.7,ENSG00000258308
ENSG00000258288.1,NENFP2
ENSG00000120860.11,WASHC3
ENSG00000257222.2,ENSG00000257222
ENSG00000075188.9,NUP37
ENSG00000185480.12,PARPBP
ENSG00000183395.5,PMCH
ENSG00000281344.1,HELLPAR
ENSG00000264554.2,RN7SL793P
ENSG00000298830.1,ENSG00000298830
ENSG00000258142.2,ENSG00000258142
ENSG00000283052.3,LINC02456
ENSG00000302996.1,ENSG00000302996
ENSG00000017427.17,IGF1
ENSG00000298855.1,ENSG00000298855
ENSG00000257254.1,ENSG00000257254
ENSG00000296233.1,ENSG00000296233
ENSG00000258169.2,LINC00485
ENSG00000171759.10,PAH
ENSG00000282964.1,ENSG00000282964
ENSG00000139352.4,ASCL1
ENSG00000288092.2,ENSG00000288092
ENSG00000257703.7,ENSG00000257703
ENSG00000306788.1,ENSG00000306788
ENSG00000257860.7,C12orf42-AS1
ENSG00000179088.16,C12orf42
ENSG00000295962.1,ENSG00000295962
ENSG00000296019.1,ENSG00000296019
ENSG00000257415.1,ENSG00000257415
ENSG00000257994.1,ENSG00000257994
ENSG00000286197.2,ENSG00000286197
ENSG00000310518.1,ENSG00000310518
ENSG00000257762.6,LINC02401
ENSG00000136011.15,STAB2
ENSG00000212594.1,U8
ENSG00000257737.1,ENSG00000257737
ENSG00000257766.1,ENSG00000257766
ENSG00000257681.1,ENSG00000257681
ENSG00000111696.12,NT5DC3
ENSG00000257754.1,ENSG00000257754
ENSG00000257327.2,ENSG00000257327
ENSG00000293399.3,ENSG00000293399
ENSG00000214198.9,TTC41P
ENSG00000166598.16,HSP90B1
ENSG00000284503.1,MIR3652
ENSG00000204954.10,UQCC6
ENSG00000139372.15,TDG
ENSG00000288744.1,ENSG00000288744
ENSG00000120820.13,GLT8D2
ENSG00000310260.1,ENSG00000310260
ENSG00000216285.5,ENSG00000216285
ENSG00000111727.12,HCFC2
ENSG00000120837.8,NFYB
ENSG00000199415.1,RNA5SP370
ENSG00000298015.1,ENSG00000298015
ENSG00000286258.2,ENSG00000286258
ENSG00000257193.2,LINC02385
ENSG00000294348.1,ENSG00000294348
ENSG00000198431.18,TXNRD1
ENSG00000257732.2,ENSG00000257732
ENSG00000213442.5,RPL18AP3
ENSG00000304986.1,ENSG00000304986
ENSG00000255150.2,EID3
ENSG00000298817.1,ENSG00000298817
ENSG00000298845.1,ENSG00000298845
ENSG00000171310.11,CHST11
ENSG00000304709.1,ENSG00000304709
ENSG00000258111.1,ENSG00000258111
ENSG00000279176.1,ENSG00000279176
ENSG00000264295.1,MIR3922
ENSG00000289557.2,ENSG00000289557
ENSG00000309266.1,ENSG00000309266
ENSG00000136052.10,SLC41A2
ENSG00000222579.1,Y_RNA
ENSG00000286410.2,ENSG00000286410
ENSG00000257758.1,KRT18P20
ENSG00000307635.1,ENSG00000307635
ENSG00000151131.11,NOPCHAP1
ENSG00000136010.14,ALDH1L2
ENSG00000136051.15,WASHC4
ENSG00000136044.12,APPL2
ENSG00000235162.9,C12orf75
ENSG00000286903.2,ENSG00000286903
ENSG00000257642.1,C12orf75-AS1
ENSG00000301011.1,ENSG00000301011
ENSG00000301111.1,ENSG00000301111
ENSG00000309761.1,ENSG00000309761
ENSG00000286520.1,ENSG00000286520
ENSG00000257859.2,CASC18
ENSG00000300812.1,ENSG00000300812
ENSG00000295957.1,ENSG00000295957
ENSG00000295997.1,ENSG00000295997
ENSG00000289387.2,ENSG00000289387
ENSG00000305754.1,ENSG00000305754
ENSG00000257773.1,ST13P3
ENSG00000257890.2,ENSG00000257890
ENSG00000074590.14,NUAK1
ENSG00000257438.2,ENSG00000257438
ENSG00000298892.1,ENSG00000298892
ENSG00000310366.1,ENSG00000310366
ENSG00000257611.1,ENSG00000257611
ENSG00000136026.14,CKAP4
ENSG00000258355.1,ENSG00000258355
ENSG00000277715.2,ENSG00000277715
ENSG00000238609.1,RNU7-94P
ENSG00000166046.12,TCP11L2
ENSG00000300241.1,ENSG00000300241
ENSG00000290003.1,ENSG00000290003
ENSG00000297327.1,ENSG00000297327
ENSG00000013503.10,POLR3B
ENSG00000257545.6,ENSG00000257545
ENSG00000111783.13,RFX4
ENSG00000111785.21,RIC8B
ENSG00000287957.1,ENSG00000287957
ENSG00000295573.1,ENSG00000295573
ENSG00000257119.1,EEF1B2P4
ENSG00000240631.1,RPL30P12
ENSG00000260329.3,TMEM263-DT
ENSG00000151135.10,TMEM263
ENSG00000120832.11,MTERF2
ENSG00000008405.12,CRY1
ENSG00000257548.2,ENSG00000257548
ENSG00000286678.1,ENSG00000286678
ENSG00000257444.1,SETP7
ENSG00000151136.15,ABTB3
ENSG00000301737.1,ENSG00000301737
ENSG00000306026.1,ENSG00000306026
ENSG00000200897.1,ENSG00000200897
ENSG00000222302.1,RNA5SP371
ENSG00000257579.1,ENSG00000257579
ENSG00000222160.1,Y_RNA
ENSG00000289344.2,ENSG00000289344
ENSG00000305520.1,ENSG00000305520
ENSG00000136045.12,PWP1
ENSG00000240441.1,RPL17P38
ENSG00000110851.12,PRDM4
ENSG00000258136.2,PRDM4-AS1
ENSG00000187855.6,ASCL4
ENSG00000257398.9,ENSG00000257398
ENSG00000298430.1,ENSG00000298430
ENSG00000293554.1,ENSG00000293554
ENSG00000257951.5,ENSG00000257951
ENSG00000258072.2,ENSG00000258072
ENSG00000257392.1,ENSG00000257392
ENSG00000257426.1,ENSG00000257426
ENSG00000303870.1,ENSG00000303870
ENSG00000293244.1,ENSG00000293244
ENSG00000257129.2,ENSG00000257129
ENSG00000302551.1,ENSG00000302551
ENSG00000300413.1,ENSG00000300413
ENSG00000075035.10,WSCD2
ENSG00000307044.1,ENSG00000307044
ENSG00000307915.1,ENSG00000307915
ENSG00000257281.1,ENSG00000257281
ENSG00000174600.14,CMKLR1
ENSG00000310310.1,ENSG00000310310
ENSG00000247213.8,LINC01498
ENSG00000301632.1,ENSG00000301632
ENSG00000198855.7,FICD
ENSG00000075856.12,SART3
ENSG00000287202.2,ENSG00000287202
ENSG00000136003.16,ISCU
ENSG00000297532.1,ENSG00000297532
ENSG00000183160.9,TMEM119
ENSG00000110876.11,SELPLG
ENSG00000257221.5,ENSG00000257221
ENSG00000284388.1,MIR4496
ENSG00000110880.11,CORO1C
ENSG00000238457.1,RNU7-169P
ENSG00000301883.1,ENSG00000301883
ENSG00000200060.1,Y_RNA
ENSG00000301074.1,ENSG00000301074
ENSG00000273499.1,ENSG00000273499
ENSG00000084112.15,SSH1
ENSG00000280110.1,ENSG00000280110
ENSG00000298591.1,ENSG00000298591
ENSG00000274598.1,ENSG00000274598
ENSG00000207622.1,MIR619
ENSG00000302905.1,ENSG00000302905
ENSG00000110887.8,DAO
ENSG00000166111.10,SVOP
ENSG00000201324.1,RNU6-361P
ENSG00000302516.1,ENSG00000302516
ENSG00000279630.1,ENSG00000279630
ENSG00000135093.13,USP30
ENSG00000256262.4,USP30-AS1
ENSG00000212138.1,RNA5SP372
ENSG00000189046.11,ALKBH2
ENSG00000076248.12,UNG
ENSG00000256139.3,ENSG00000256139
ENSG00000076555.16,ACACB
ENSG00000298358.1,ENSG00000298358
ENSG00000297986.1,ENSG00000297986
ENSG00000139445.18,FOXN4
ENSG00000303234.1,ENSG00000303234
ENSG00000294574.1,ENSG00000294574
ENSG00000174527.11,MYO1H
ENSG00000256560.2,LINC01486
ENSG00000255655.1,ENSG00000255655
ENSG00000110906.13,KCTD10
ENSG00000151148.14,UBE3B
ENSG00000139428.12,MMAB
ENSG00000200274.1,RNU4-32P
ENSG00000110921.14,MVK
ENSG00000309187.1,ENSG00000309187
ENSG00000309208.1,ENSG00000309208
ENSG00000200794.1,RN7SKP250
ENSG00000299901.1,ENSG00000299901
ENSG00000139438.6,FAM222A
ENSG00000255650.6,FAM222A-AS1
ENSG00000293898.1,ENSG00000293898
ENSG00000293917.1,ENSG00000293917
ENSG00000111199.12,TRPV4
ENSG00000263510.1,MIR4497
ENSG00000302242.1,ENSG00000302242
ENSG00000139433.11,GLTP
ENSG00000256351.1,RBISP3
ENSG00000241413.3,RN7SL441P
ENSG00000249094.3,ENSG00000249094
ENSG00000139437.18,TCHP
ENSG00000139436.22,GIT2
ENSG00000277299.1,ENSG00000277299
ENSG00000280426.1,ENSG00000280426
ENSG00000076513.17,ANKRD13A
ENSG00000174456.16,C12orf76
ENSG00000277595.1,ENSG00000277595
ENSG00000309304.1,ENSG00000309304
ENSG00000290863.1,ENSG00000290863
ENSG00000286220.2,ENSG00000286220
ENSG00000279360.1,ENSG00000279360
ENSG00000297254.1,ENSG00000297254
ENSG00000297238.1,ENSG00000297238
ENSG00000122970.16,IFT81
ENSG00000289311.3,ENSG00000289311
ENSG00000297272.1,ENSG00000297272
ENSG00000174437.18,ATP2A2
ENSG00000276956.1,RN7SL769P
ENSG00000304574.1,ENSG00000304574
ENSG00000196510.14,ANAPC7
ENSG00000258210.1,ENSG00000258210
ENSG00000309907.1,ENSG00000309907
ENSG00000258011.2,HMGA1P3
ENSG00000111229.16,ARPC3
ENSG00000300534.1,ENSG00000300534
ENSG00000111231.9,GPN3
ENSG00000241680.1,RPL31P49
ENSG00000204856.12,FAM216A
ENSG00000111237.19,VPS29
ENSG00000202335.1,ENSG00000202335
ENSG00000278993.1,ENSG00000278993
ENSG00000151164.19,RAD9B
ENSG00000196850.6,PPTC7
ENSG00000204852.17,TCTN1
ENSG00000263537.2,RN7SL387P
ENSG00000122986.14,HVCN1
ENSG00000186298.12,PPP1CC
ENSG00000279925.1,ENSG00000279925
ENSG00000294739.1,ENSG00000294739
ENSG00000257268.1,ENSG00000257268
ENSG00000241286.2,RPL29P25
ENSG00000173093.13,CCDC63
ENSG00000302187.1,ENSG00000302187
